Molar ratio,SBET_m2_g,Vpore_cm3_g,dpore,Pressure_MPa,Temperature_K,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure,Adsorption_capacity_mmol_g,split
3.5699999999999994,1064.0,0.4640000000000001,0.7215579200000005,0.04514556,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.16326,train
3.5699999999999994,924.19,0.4640000000000001,0.7215579200000005,0.1,313,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.74377,train
3.5699999999999994,1640.0,0.4640000000000001,0.7215579200000005,0.0083512065,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6.02868484435356,train
3.5699999999999994,160.37,0.4640000000000001,0.7215579200000005,0.03453,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.93054,train
3.5699999999999994,924.19,0.4640000000000001,0.7215579200000005,0.1,323,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.49325,train
3.5699999999999994,66.9985,0.4640000000000001,0.7215579200000005,0.02004,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.08842,train
3.5699999999999994,1061.0,0.4640000000000001,0.7215579200000005,0.078166158,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.81726,train
3.5699999999999994,1640.0,0.4640000000000001,0.7215579200000005,0.03672018,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.82334764826176,train
3.5699999999999994,1278.0,0.4640000000000001,0.7215579200000005,0.0215599335,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.01394,train
3.5699999999999994,528.0,0.4640000000000001,0.7215579200000005,0.01424730825,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.44859,train
3.5699999999999994,699.0,0.4640000000000001,0.7215579200000005,0.008106,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.96275,train
3.5699999999999994,978.0,0.4640000000000001,0.7215579200000005,0.01155611625,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.64405,train
3.5699999999999994,1739.29,0.4640000000000001,0.7215579200000005,0.1,323,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.06113,train
3.5699999999999994,1045.0,0.4640000000000001,0.7215579200000005,0.01155,313,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.12113,train
3.5699999999999994,1064.0,0.4640000000000001,0.7215579200000005,0.00410508,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.76506,train
3.5699999999999994,1278.0,0.4640000000000001,0.7215579200000005,0.07812664125,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.22908,train
3.5699999999999994,659.0,0.4640000000000001,0.7215579200000005,0.02075,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.56444,train
3.5699999999999994,1064.0,0.4640000000000001,0.7215579200000005,0.08989293,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.67756,train
3.5699999999999994,88.388,0.4640000000000001,0.7215579200000005,0.07156,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.16662,train
3.5699999999999994,1278.0,0.4640000000000001,0.7215579200000005,0.09287348175,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.45497,train
3.5699999999999994,659.0,0.4640000000000001,0.7215579200000005,0.00584,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.81072,train
3.5699999999999994,393.8,0.4640000000000001,0.7215579200000005,0.0092,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.30503,train
3.5699999999999994,924.19,0.4640000000000001,0.7215579200000005,0.1,323,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.451,train
3.5699999999999994,60.822,0.4640000000000001,0.7215579200000005,0.0497,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.79557,train
3.5699999999999994,130.42,0.4640000000000001,0.7215579200000005,0.069357,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.04445,train
3.5699999999999994,699.0,0.4640000000000001,0.7215579200000005,0.08322531525,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6.71092,train
3.5699999999999994,197.25,0.4069999999999999,0.7700000000000006,0.002491,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.3549,train
3.5699999999999994,928.0,0.4069999999999999,0.7700000000000006,0.00127,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.77955,train
3.5699999999999994,86.3212,0.4069999999999999,0.7700000000000006,0.01402,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.02605,train
3.5699999999999994,130.42,0.4069999999999999,0.7700000000000006,0.005703,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.33129,train
3.5699999999999994,86.3212,0.4069999999999999,0.7700000000000006,0.01999,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.04701,train
3.5699999999999994,160.37,0.4069999999999999,0.7700000000000006,0.049734,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.9783,train
3.5699999999999994,66.9985,0.4069999999999999,0.7700000000000006,0.05733,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.21865,train
3.5699999999999994,1275.43,0.4069999999999999,0.7700000000000006,0.08688,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.17262,train
3.5699999999999994,1278.0,0.4069999999999999,0.7700000000000006,0.038252214,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.47546,train
3.5699999999999994,1275.43,0.4069999999999999,0.7700000000000006,0.00456,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.7735,train
3.5699999999999994,1061.0,0.4069999999999999,0.7700000000000006,0.03150295575,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.74234,train
3.5699999999999994,197.25,0.4069999999999999,0.7700000000000006,0.084701,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.49,train
3.5699999999999994,1640.0,0.4069999999999999,0.7700000000000006,0.007388619,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4.61326039536469,train
3.5699999999999994,659.0,0.4069999999999999,0.7700000000000006,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.36268,train
3.5699999999999994,1640.0,0.4069999999999999,0.7700000000000006,0.06690793725,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.07752124517155,train
3.5699999999999994,1045.0,0.4069999999999999,0.7700000000000006,0.04572,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.04681,train
3.5699999999999994,1045.0,0.4069999999999999,0.7700000000000006,0.06132,333,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.72469,train
3.5699999999999994,962.0,0.4069999999999999,0.7700000000000006,0.02027686,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.88607,train
3.5699999999999994,1257.8,0.4069999999999999,0.7700000000000006,0.06039,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.63557,train
3.5699999999999994,1061.0,0.4069999999999999,0.7700000000000006,0.08959865775,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.03536,train
3.5699999999999994,924.19,0.4069999999999999,0.7700000000000006,0.1,323,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.33704,train
3.5699999999999994,978.0,0.4069999999999999,0.7700000000000006,0.02816936325,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.03546,train
3.5699999999999994,720.0,0.4069999999999999,0.7700000000000006,0.083264832,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7.21479,train
3.5699999999999994,1278.0,0.4069999999999999,0.7700000000000006,0.011814495,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.59916,train
3.5699999999999994,130.42,0.4069999999999999,0.7700000000000006,0.039982,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.71408,train
3.5699999999999994,1278.0,0.4069999999999999,0.7700000000000006,0.064848,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.02071,train
3.5699999999999994,928.0,0.4069999999999999,0.7700000000000006,0.07494,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.70879,train
3.5699999999999994,88.388,0.4069999999999999,0.7700000000000006,0.06878,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.13141,train
3.5699999999999994,720.0,0.4069999999999999,0.7700000000000006,0.003623382,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.5617,train
3.5699999999999994,978.0,0.4069999999999999,0.7700000000000006,0.068143089,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.79492,train
3.5699999999999994,659.0,0.4069999999999999,0.7700000000000006,0.04942,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.14929,train
3.5699999999999994,1064.0,0.4069999999999999,0.7700000000000006,0.01007275,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.232,train
3.5699999999999994,978.0,0.4069999999999999,0.7700000000000006,0.051550107,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.50087,train
